P_ID,negative,neutral,positive,ID,RATING,PARAGRAPHS,KEYWORDS,KEYWORD
1196,0.007803127,0.08003981,0.9121571,450,4,Good The product is good for what I bought it for If good for tile but weak pressure for carpet,['weak pressure'],"['weak pressure', 'tile', 'product', 'good', 'carpet', 'bought']"
1197,0.0025064065,0.035747327,0.9617463,451,5,Great vacuum Great vacuum Very easy to put together and use Great for dog hair I have 2 rottweilers and a jack Russell,"['great vacuum great vacuum', 'use great', 'put together', 'jack russell', 'dog hair', '2 rottweilers']","['great vacuum great vacuum', 'use great', 'put together', 'jack russell', 'dog hair', '2 rottweilers', 'easy']"
1198,0.007508604,0.15633935,0.836152,452,5,goodbuy Convinint and useful Transforms to water mob in a second,"['water mob', 'useful transforms', 'goodbuy convinint']","['water mob', 'useful transforms', 'goodbuy convinint', 'second']"
1199,0.0022651767,0.024285588,0.97344923,453,5,LG cordless vacuum The best vacuum and mop ever Ive hadeasy and very versatile vacuum,"['mop ever ive hadeasy', 'lg cordless vacuum', 'versatile vacuum', 'best vacuum']","['mop ever ive hadeasy', 'lg cordless vacuum', 'versatile vacuum', 'best vacuum']"
1200,0.0019303912,0.01651844,0.9815512,454,5,"Best LG Vacuum Is the best vacuum I have been buy ever 
Thanks Best Buy","['buy ever thanks best buy', 'best lg vacuum', 'best vacuum']","['buy ever thanks best buy', 'best lg vacuum', 'best vacuum']"
1201,0.0031339,0.0160557,0.98081034,455,5,Great Great vacuum Would recommend Love that it’s a mop also,"['great great vacuum would recommend love', 'mop also']","['great great vacuum would recommend love', 'mop also', '’']"
1202,0.006202884,0.083390124,0.91040695,456,5,Light  Easy Great vacuum Lasts way longer then my Dyson ever did,"['light easy great vacuum lasts way longer', 'dyson ever']","['light easy great vacuum lasts way longer', 'dyson ever']"
1203,0.439893,0.49186414,0.06824285,457,5,LG cordless wet dry stick vacuum Performed as advertised Only problem was the assembly The directions could be more explicit,"['lg cordless wet dry stick vacuum performed', 'directions could']","['lg cordless wet dry stick vacuum performed', 'directions could', 'problem', 'explicit', 'assembly', 'advertised']"
1204,0.009141392,0.04772664,0.943132,458,5,Excellent Vacuum This Vacuum was excellent I always used the mop and dont need a water in the bucket,"['excellent vacuum', 'dont need', 'always used']","['dont need', 'always used', 'excellent vacuum', 'vacuum', 'excellent', 'water', 'mop', 'bucket']"
1205,0.0014539902,0.008720732,0.9898253,459,5,LG Vacuum This is an amazing item and I would recommend it to anyone,"['would recommend', 'lg vacuum', 'amazing item']","['would recommend', 'lg vacuum', 'amazing item', 'anyone']"
1206,0.0028195083,0.0065719886,0.9906086,460,5,The Best Vacuum I love it Best Vacuum I’ve EVER have own I recommend this vacuum to anyone I love love love it,"['love love love', 'best vacuum']","['love love love', 'best vacuum', 'love', 'vacuum', '’', 'recommend', 'ever', 'anyone']"
1207,0.0010562993,0.009390867,0.98955286,461,4,Great product I purchased this item in July and it works very well for me,['great product'],"['great product', 'works', 'well', 'purchased', 'july', 'item']"
1208,0.22357304,0.26928,0.50714695,462,5,Works great Use it daily and it is so quiet The old one i had was so loud that i hated using it,"['works great use', 'old one', 'hated using']","['works great use', 'old one', 'hated using', 'quiet', 'loud', 'daily']"
1209,0.001800884,0.0060460945,0.992153,463,4,Vacuum This vacuum is absolutely wonderful The color is pretty too,['absolutely wonderful'],"['absolutely wonderful', 'vacuum', 'pretty', 'color']"
1210,0.003693194,0.036800805,0.95950603,464,5,"Lg vacuum Excellent period Multi use
Really handy
Great suction",['lg vacuum excellent period multi use really handy great suction'],['lg vacuum excellent period multi use really handy great suction']
1211,0.0043449844,0.0265419,0.9691131,465,5,Best vaccuum yet Super easy to set up and use Works much better than any vaccuum ive ever owned,"['best vaccuum yet super easy', 'vaccuum ive ever owned', 'use works much better']","['best vaccuum yet super easy', 'vaccuum ive ever owned', 'use works much better', 'set']"
1212,0.0035641629,0.019108308,0.97732747,466,5,Awesome This machine is everything you could ever ask for to clean your floors,['could ever ask'],"['could ever ask', 'machine', 'floors', 'everything', 'clean', 'awesome']"
1213,0.0017331779,0.018727057,0.97953975,467,5,Sweeper Great product and very easy to set up and use right away,"['use right away', 'sweeper great product']","['use right away', 'sweeper great product', 'set', 'easy']"
1214,0.001636196,0.0082242135,0.99013954,468,5,Vaccum LG This is very useful and I love using my new vacuum cleaner,"['new vacuum cleaner', 'vaccum lg', 'love using']","['new vacuum cleaner', 'vaccum lg', 'love using', 'useful']"
1215,0.029093966,0.123318896,0.8475871,469,5,"Vaccum cleaner Product looks good 
I am not using frequently","['vaccum cleaner product looks good', 'using frequently']","['vaccum cleaner product looks good', 'using frequently']"
1216,0.004557872,0.02440817,0.971034,470,5,Great buy Excellent Vaccum  definitely worth the price,['great buy excellent vaccum definitely worth'],"['great buy excellent vaccum definitely worth', 'price']"
1217,0.002525463,0.024402263,0.9730723,471,5,Very handy and functional Very handy vacuum Does a good job of sweeping and mopping,"['handy vacuum', 'good job']","['good job', 'handy vacuum', 'handy', 'sweeping', 'mopping', 'functional']"
1218,0.0025898665,0.0118214255,0.9855887,472,5,Great vacuum Love it Great vacuum Great deal Would highly recommend,"['great vacuum great deal would highly recommend', 'great vacuum love']","['great vacuum great deal would highly recommend', 'great vacuum love']"
1219,0.97379637,0.023109058,0.0030945647,473,1,Not effective poor battery performance Unfortunately quite disappointed in this device The air flow is quite weak and the battery doesnt stay charged as long as needed Very disappointed and wish we could return this,"['effective poor battery performance unfortunately quite disappointed', 'battery doesnt stay charged', 'quite weak', 'could return', 'air flow']","['effective poor battery performance unfortunately quite disappointed', 'battery doesnt stay charged', 'quite weak', 'disappointed', 'could return', 'air flow', 'wish', 'needed', 'long', 'device']"
1220,0.8923115,0.09378922,0.013899255,474,2,Its meh This dual purpose vacuum is meh The vacuum portion is a 810 but the mop is a flop Good suction but doesnt work well on hard wood floors Definitely wouldnt repurchase,"['hard wood floors definitely wouldnt repurchase', 'flop good suction', 'doesnt work well', 'dual purpose vacuum', 'vacuum portion']","['hard wood floors definitely wouldnt repurchase', 'flop good suction', 'doesnt work well', 'dual purpose vacuum', 'vacuum portion', 'mop', 'meh', '810']"
1221,0.03848431,0.2225173,0.7389984,475,3,Lg cordless vacuum Fancy vacuum works ok nice looking performance would give it a 3 stars don’t really recommend but hey to each it’s own To expensive,"['lg cordless vacuum fancy vacuum works ok nice looking performance would give', 'really recommend', '3 stars']","['lg cordless vacuum fancy vacuum works ok nice looking performance would give', 'really recommend', '3 stars', '’', 'hey', 'expensive']"
1222,0.20094496,0.4376524,0.3614027,476,3,Vacuum This vacuum is only good if you have a small house or apartment,['small house'],"['small house', 'vacuum', 'good', 'apartment']"
1223,0.07590108,0.30754524,0.6165537,477,3,Just ok It’s ok but great for the price I wish it had better suction power,['better suction power'],"['better suction power', '’', 'wish', 'price', 'ok', 'great']"
1224,0.7502802,0.21782982,0.03188999,478,2,Looks can be deceiving Looks nice but does not work effectively went back to Dyson,"['work effectively went back', 'deceiving looks nice']","['work effectively went back', 'deceiving looks nice', 'looks', 'dyson']"
1225,0.03900031,0.22244738,0.7385523,479,2,kumar The vacuum nozzle is too small and gets struck with small items and when used in power mode the battery lasts only 6 mins and takes hours to get recharged Mopping works good,"['get recharged mopping works good', 'vacuum nozzle', 'takes hours', 'small items', 'power mode', 'gets struck', 'battery lasts', '6 mins']","['get recharged mopping works good', 'vacuum nozzle', 'takes hours', 'power mode', 'gets struck', 'battery lasts', '6 mins', 'small items', 'small', 'used', 'kumar']"
1226,0.7491282,0.20529959,0.04557225,480,1,Not worth it No speed behind the mopping power Spins so slow the vacuum is great but you can just get the vacuum and not spend all the money on the mop,"['mopping power spins', 'speed behind']","['mopping power spins', 'speed behind', 'worth', 'vacuum', 'spend', 'slow', 'mop', 'money', 'great', 'get']"
1227,0.032680824,0.14023209,0.82708704,481,5,powerful and light and easy to use why would I have to purchase dyson LG has everything Powerful light flexible in use having two battery pack two filters mop function dont have to press the button all the time Be able to select suction power even with wifi No more pain in my wrist Id love to use this one,"['two battery pack two filters mop function dont', 'select suction power even', 'everything powerful light flexible', 'wrist id love', 'purchase dyson lg']","['two battery pack two filters mop function dont', 'select suction power even', 'everything powerful light flexible', 'wrist id love', 'purchase dyson lg', 'powerful', 'light', 'would', 'wifi', 'use', 'time', 'press', 'pain', 'one', 'easy', 'button', 'able']"
1228,0.021973433,0.1224046,0.85562193,482,5,Love it Ive had Dyson stick vacuums for years in fact my most recent one is a brand new V11 the last one is V6 I really like this LG one for many different reasons  1 its charging stand can be placed anywhere and I dont have to commit to a wall space like Dyson once you bolt that charging dock to a wall its kind of cumbersome to change it 2 the mop is actually quite nice Even at the highest wet setting my socks dont get drenched while mopping the floor from stepping on the freshly mopped space It is not the most scrubbiest mopping pads but we have new floors so this works for us for regular maintenance If there was something really stuck on Id get out a spray and a rag 3 its quite easy to maneuver on the floorscarpets My Dyson V11 is a pain to vacuum with on carpets because I think the suction is too powerful and my carpet is not super long but its not a berber This LG goes on it so much easier all while cleaning well 4 THE LEVER ON THE CANISTER IS A GAME CHANGER If you have Dyson you know what I mean by this It is so much easier to empty out the canister than the Dyson because I dont have to go with a pen to get the rest of the clump of dust out 5 The easily adjustable height for the wand is nice for when Im vacuuming the stairs Overall its a great buy Theres a reason why LG is the goto brand for appliances in Korea,"['many different reasons 1', 'socks dont get drenched', 'actually quite nice even', 'wall space like dyson', 'freshly mopped space', 'scrubbiest mopping pads', 'highest wet setting', 'great buy theres', 'easily adjustable height', 'dyson stick vacuums', 'cleaning well 4', 'something really stuck', 'brand new v11', 'really like', 'dyson v11', 'quite easy', 'id get', 'new floors', 'goto brand', 'super long', 'stairs overall', 'regular maintenance', 'recent one', 'rag 3', 'placed anywhere', 'much easier', 'lg one', 'lg goes', 'last one', 'im vacuuming', 'game changer', 'charging stand', 'charging dock']","['many different reasons 1', 'actually quite nice even', 'socks dont get drenched', 'wall space like dyson', 'freshly mopped space', 'highest wet setting', 'great buy theres', 'easily adjustable height', 'cleaning well 4', 'something really stuck', 'dyson stick vacuums', 'scrubbiest mopping pads', 'brand new v11', 'really like', 'quite easy', 'dyson v11', 'new floors', 'goto brand', 'id get', 'super long', 'stairs overall', 'regular maintenance', 'recent one', 'rag 3', 'placed anywhere', 'much easier', 'last one', 'im vacuuming', 'game changer', 'charging stand', 'charging dock', 'lg one', 'lg goes', 'wall', 'nice', 'dyson', 'dont', 'get', 'mopping', 'lg', 'years', 'works', 'wand', 'vacuum', 'v6', 'us', 'think', 'suction', 'stepping', 'spray', 'rest', 'reason', 'powerful', 'pen', 'pain', 'mop', 'mean', 'maneuver', 'love', 'lever', 'korea', 'know', 'kind', 'ive', 'go', 'floorscarpets', 'floor', 'fact', 'empty', 'dust', 'cumbersome', 'commit', 'clump', 'change', 'carpets', 'carpet', 'canister', 'bolt', 'berber', 'appliances', '5', '2']"
